,mode,loss,per_image_iou,dataset_iou,per_image_f1,dataset_f1
0,train,0.43792131543159485,0.49143603444099426,0.5777838826179504,0.6294326782226562,0.7323992848396301
1,valid,0.5594075918197632,0.38659489154815674,0.44032642245292664,0.5169718265533447,0.6114258766174316
2,test,0.3924423158168793,0.563482940196991,0.6116241812705994,0.7086414098739624,0.7590159177780151
